,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,SaleType,SaleCondition,SalePrice
344,5.081404364984463,4,3.6109179126442243,7.860570785538664,1,1,3,3,0,4,0,10,2,2,4,5,5,3,2,2,1,1,5,5,2,0.0,3,4,1,2,4,3,5,4.867534450455582,1,5.4510384535657,5.170483995038151,6.285998094508865,1,4,1,4,6.285998094508865,6.3578422665081,0.0,7.014814351275545,0,0.0,1,1,3,0.6931471805599453,3,4,6,0,3,1,2,3,1,336,5,5,2,5.209486152841421,0.0,0.0,0.0,0.0,4,4,8,4,11.350418300109132
345,3.9318256327243257,3,4.189654742026425,8.769662508112274,1,1,3,3,0,4,0,3,6,2,0,0,6,5,3,3,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.880384082186005,6.880384082186005,1,2,1,4,6.880384082186005,6.406879986069314,0.0,7.363913501405819,0,0.0,1,0,3,0.6931471805599453,1,6,6,1,2,5,3,3,1,312,5,5,2,0.0,0.0,0.0,0.0,0.0,4,10,8,4,11.850832386224807
346,3.044522437723423,3,4.2633832685897595,9.455088847042777,1,1,0,3,0,1,0,12,2,2,0,2,6,8,2,0,3,1,8,8,2,0.0,3,2,1,4,4,2,1,6.212606095751519,6,0.0,6.133398042996649,6.8658910748834385,1,4,1,4,6.8658910748834385,0.0,0.0,6.8658910748834385,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,1,2,2,1,301,5,5,2,0.0,0.0,0.0,0.0,0.0,4,4,8,4,11.928347504569842
347,3.044522437723423,3,4.2633832685897595,9.77571099759397,1,1,0,3,0,4,0,12,2,2,0,2,6,5,2,2,1,1,13,14,1,3.4339872044851463,3,4,1,4,4,3,1,7.147559271189454,6,0.0,5.342334251964811,7.2991214627108,1,0,1,0,7.2991214627108,0.0,0.0,7.2991214627108,1,0.0,2,0,3,0.6931471805599453,3,6,6,2,2,1,2,3,2,498,5,5,2,0.0,3.713572066704308,0.0,0.0,0.0,4,12,8,4,11.967187086434018
348,5.081404364984463,3,3.6109179126442243,7.803435056952168,1,1,3,3,0,4,0,16,2,2,3,5,7,5,0,0,1,1,12,15,3,4.672828834461906,2,4,2,2,4,3,2,6.352629396319567,6,0.0,5.2574953720277815,6.639875833826536,1,0,1,4,6.639875833826536,6.760414691083428,0.0,7.394493107219038,1,0.0,2,1,2,0.6931471805599453,2,6,6,0,3,3,0,2,2,474,5,5,2,0.0,3.332204510175204,0.0,0.0,0.0,4,10,8,4,11.944714374881176
349,4.110873864173311,3,4.04305126783455,9.92485757827232,1,1,1,3,0,4,0,16,2,2,0,5,9,5,0,1,3,1,5,5,1,6.769641976852503,0,4,2,0,4,3,2,7.252053951852814,6,0.0,6.0844994130751715,7.522400231387125,1,0,1,4,7.522400231387125,6.78105762593618,0.0,7.911690520708339,1,0.0,2,1,4,0.6931471805599453,0,10,6,2,0,1,1,0,3,706,5,5,2,0.0,0.0,0.0,0.0,0.0,4,4,6,5,12.988043102265232
350,4.795790545596741,3,4.23410650459726,8.964567702601611,1,1,0,3,0,4,0,16,2,2,4,2,9,5,1,1,3,1,8,8,1,5.8944028342648505,0,4,2,0,4,3,6,0.0,6,0.0,7.533693709848633,7.533693709848633,1,0,1,4,7.533693709848633,0.0,0.0,7.533693709848633,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,2,1,1,2,2,617,5,5,2,5.351858133476067,4.007333185232471,0.0,0.0,0.0,4,12,6,5,12.670001611311875
351,4.795790545596741,3,4.2633832685897595,8.570165076182343,1,1,0,2,0,4,1,4,2,2,0,2,7,5,0,0,1,1,13,14,2,0.0,3,4,2,2,4,1,2,6.9874902470009905,6,0.0,5.918893854273146,7.282073658093465,1,2,1,4,7.282073658093465,0.0,0.0,7.282073658093465,1,0.0,1,1,2,0.6931471805599453,2,6,6,1,5,1,0,2,2,445,5,5,2,0.0,4.394449154672439,0.0,0.0,5.220355825078324,4,12,8,0,12.154784614286667
352,3.9318256327243257,3,4.110873864173311,9.114379980830272,1,1,3,3,0,4,0,7,0,2,0,0,5,6,3,3,1,1,12,13,2,0.0,3,4,1,4,0,2,3,5.4680601411351315,5,5.942799375126701,0.0,6.424869023905388,1,4,0,4,6.424869023905388,6.206575926724928,0.0,7.013915474810528,0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,6,0,3,5,3,3,1,200,5,1,2,3.8918202981106265,0.0,0.0,0.0,0.0,4,3,5,4,11.461642696843066
353,3.4339872044851463,4,4.110873864173311,9.050288983827956,1,1,3,3,0,4,0,17,2,2,0,2,6,8,3,0,1,1,12,13,2,0.0,3,2,0,4,4,3,6,0.0,6,0.0,6.437751649736401,6.437751649736401,1,2,1,4,6.580639137284949,0.0,0.0,6.580639137284949,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,0,3,2,484,5,5,2,4.672828834461906,0.0,0.0,0.0,0.0,4,5,8,4,11.570259974415547
354,3.9318256327243257,3,4.110873864173311,9.036106025364846,1,1,3,0,0,4,0,18,2,2,0,0,6,5,3,0,1,1,13,8,2,0.0,3,4,1,4,4,3,3,5.963579343618446,6,0.0,6.315358001522335,6.846943139585379,1,0,1,4,7.084226422097916,6.0014148779611505,0.0,7.3752557780097545,0,0.0,1,0,2,0.6931471805599453,3,6,6,2,2,1,3,3,1,240,5,5,2,0.0,0.0,4.6913478822291435,0.0,0.0,4,6,8,4,11.849404844423074
355,3.044522437723423,3,4.663439094112067,9.328123407632566,1,1,1,3,0,4,0,5,2,2,0,2,6,5,0,0,1,1,12,13,2,0.0,2,2,2,2,1,3,0,5.814130531825066,1,6.300785794663244,5.777652323222656,7.0909098220799835,1,0,1,4,7.0909098220799835,0.0,0.0,7.0909098220799835,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,0,2,2,521,5,5,2,0.0,3.295836866004329,0.0,0.0,0.0,4,8,8,4,12.086731521684555
356,3.044522437723423,3,4.2633832685897595,9.13227071655426,1,1,0,3,0,4,0,8,2,2,0,2,6,6,0,0,1,1,6,6,1,4.672828834461906,3,4,2,2,4,3,2,6.329720905522696,6,0.0,6.395261598115449,7.055312843339752,1,2,1,4,7.0630481633881725,0.0,0.0,7.0630481633881725,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,0,2,2,400,5,5,2,4.795790545596741,3.295836866004329,0.0,0.0,0.0,4,7,8,4,12.06105265381003
357,4.795790545596741,4,3.8066624897703196,8.348774539791274,1,1,3,3,0,4,0,10,2,2,4,2,5,5,2,2,1,1,5,5,2,0.0,3,4,2,2,4,3,0,6.774223886357614,6,0.0,5.594711379601839,7.04141166379481,1,4,1,4,7.04141166379481,0.0,0.0,7.04141166379481,1,0.0,1,1,3,0.6931471805599453,3,6,6,1,4,1,2,0,2,528,5,5,2,6.285998094508865,4.51085950651685,0.0,0.0,0.0,2,8,8,4,11.80560254159177
358,4.394449154672439,3,4.532599493153256,8.843759381917984,1,1,0,3,0,4,0,4,2,2,0,7,5,4,2,2,3,1,13,7,1,4.795790545596741,3,4,1,4,4,0,1,5.707110264748875,5,5.68697535633982,6.150602768446279,6.968850378341948,1,0,1,1,7.210079628170788,0.0,0.0,7.210079628170788,0,0.6931471805599453,1,0,3,0.6931471805599453,2,6,3,0,3,3,2,3,1,288,5,5,2,5.1298987149230735,0.0,5.68697535633982,0.0,0.0,4,7,8,0,11.775297421715827
359,4.110873864173311,3,4.3694478524670215,9.39366142910322,1,1,0,3,0,1,0,15,2,2,0,5,8,5,0,0,1,1,12,13,1,6.274762021241939,2,4,2,2,4,0,2,6.863803391452954,6,0.0,4.875197323201151,6.99117688712121,1,0,1,4,6.99117688712121,6.732210706467206,0.0,7.562681246721884,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,0,2,2,592,5,5,2,5.342334251964811,4.330733340286331,0.0,0.0,5.926926025970411,4,6,8,4,12.54254845357358
360,4.454347296253507,3,4.2633832685897595,8.928110078202646,1,1,0,3,0,1,0,11,2,2,0,6,6,6,2,2,1,1,12,13,2,0.0,3,4,1,2,4,0,2,6.651571873589727,6,0.0,4.7535901911063645,6.790097235513905,1,0,1,4,6.816735880594968,0.0,0.0,6.816735880594968,1,0.0,1,0,2,0.6931471805599453,3,5,6,1,5,1,2,2,2,470,5,5,2,0.0,0.0,0.0,0.0,5.262690188904886,2,6,8,4,11.957617696467539
361,3.9318256327243257,3,4.2633832685897595,9.120962560824966,1,2,3,3,0,4,0,3,2,2,0,0,5,5,3,0,1,1,8,8,2,0.0,3,4,1,4,4,3,5,5.991464547107982,6,0.0,6.184148890937483,6.784457062637643,1,2,1,4,6.8966943316227125,6.249975242259483,0.0,7.317212408359839,1,0.0,1,0,3,0.6931471805599453,3,8,6,0,3,5,3,3,1,240,5,5,0,0.0,0.0,0.0,0.0,0.0,4,7,8,4,11.884495917930655
362,4.454347296253507,3,4.174387269895637,8.895903562215581,1,1,3,3,0,0,0,7,2,2,0,6,7,5,0,0,1,1,6,6,1,6.2166061010848646,2,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,0,1,4,6.206575926724928,7.2640301428995295,0.0,7.56164174558878,0,0.0,3,0,4,0.6931471805599453,2,7,6,1,0,3,0,2,2,672,5,5,2,0.0,0.0,5.181783550292085,0.0,0.0,4,7,3,4,12.198549416880068
363,5.081404364984463,4,3.091042453358316,7.427144133408616,1,1,3,3,0,4,0,2,2,2,3,5,6,8,2,1,1,1,6,6,1,6.236369590203704,3,4,1,4,4,3,0,5.093750200806762,6,0.0,5.7745515455444085,6.182084906716632,1,2,1,4,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0,0.0,1,1,2,0.6931471805599453,2,5,6,0,3,5,2,3,1,264,5,5,2,5.5254529391317835,0.0,0.0,0.0,0.0,4,5,8,4,11.678448377988165
364,4.110873864173311,3,4.2633832685897595,9.841665338892785,1,1,0,3,0,2,0,14,2,2,0,5,6,5,2,2,1,1,6,6,1,4.795790545596741,3,4,2,2,4,2,2,6.569481420414296,6,0.0,4.442651256490317,6.680854678790215,1,4,1,4,6.673297967767654,6.665683717782408,0.0,7.362010551259734,1,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,2,0,2,566,5,5,2,5.726847747587197,4.718498871295094,0.0,0.0,0.0,4,7,8,4,12.154784614286667
365,4.2626798770413155,4,4.0943445622221,9.2771575450135,1,1,3,3,0,4,0,9,2,2,0,5,5,7,3,0,3,1,12,13,2,0.0,3,2,1,4,0,3,5,6.124683390894205,6,0.0,5.37989735354046,6.511745329644728,1,2,1,0,6.511745329644728,6.511745329644728,0.0,7.20414929203594,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,2,3,1,468,5,1,2,0.0,4.859812404361672,5.389071729816501,0.0,0.0,4,7,8,4,11.898194668458823
366,3.044522437723423,3,4.2633832685897595,9.15915233520675,1,1,0,3,0,4,0,12,2,2,0,2,6,5,2,2,1,1,9,10,1,5.5134287461649825,3,4,1,2,4,3,1,6.413458957167357,6,0.0,6.666956792429207,7.240649694255466,1,2,1,4,7.240649694255466,0.0,0.0,7.240649694255466,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,2,2,2,514,5,5,2,0.0,4.343805421853684,0.0,0.0,5.225746673713202,4,7,8,4,11.976665770490767
367,4.394449154672439,3,4.624972813284271,9.121618441915379,1,1,0,3,0,0,0,12,2,2,0,7,6,5,2,2,1,5,9,10,1,5.723585101952381,3,4,1,2,4,1,2,5.918893854273146,6,0.0,6.591673732008658,7.003065458786462,1,2,1,4,7.266827347520591,0.0,0.0,7.266827347520591,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,1,2,2,2,2,1,296,5,5,2,4.174387269895637,4.709530201312334,0.0,0.0,0.0,4,12,8,4,12.013706813470414
368,3.044522437723423,3,4.3694478524670215,8.962007209588313,1,1,3,3,0,4,0,12,2,2,0,2,5,6,2,2,1,1,6,6,1,5.303304908059076,3,4,2,4,4,3,3,6.293419278846481,6,0.0,6.591673732008658,7.1459844677143876,1,2,1,4,7.1459844677143876,0.0,0.0,7.1459844677143876,0,0.0,1,0,2,0.6931471805599453,3,7,6,1,2,1,2,0,1,244,5,5,2,0.0,4.59511985013459,0.0,0.0,0.0,4,3,8,4,11.790564777297387
369,3.044522437723423,3,4.2633832685897595,9.193295937366925,1,1,0,3,0,0,0,12,2,2,0,2,5,7,2,1,1,1,13,14,2,0.0,3,2,1,4,4,3,0,4.290459441148391,5,5.556828061699537,6.598509028614515,6.96979066990159,1,0,1,4,7.160845906664299,0.0,0.0,7.160845906664299,1,0.0,1,0,3,0.6931471805599453,2,7,6,1,2,5,0,0,2,576,5,5,2,5.8998973535824915,2.8903717578961645,0.0,0.0,5.209486152841421,4,3,8,4,11.995357787034976
370,4.110873864173311,3,4.2633832685897595,9.002331708246244,1,1,0,3,0,4,0,8,2,2,0,5,6,5,0,0,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.860663671448287,6.860663671448287,1,0,1,4,6.860663671448287,6.568077911411976,0.0,7.417580402414544,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,0,2,2,460,5,5,2,4.61512051684126,3.713572066704308,0.0,0.0,0.0,4,1,8,4,12.057578437658945
371,3.9318256327243257,3,4.394449154672439,9.748061059204817,1,1,3,3,0,4,0,4,1,2,0,0,4,4,2,2,1,1,14,10,2,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,4,7.02197642307216,6.150602768446279,0.0,7.370860166536716,0,0.0,2,0,4,0.6931471805599453,3,7,3,1,2,5,0,0,2,680,5,5,0,0.0,4.0943445622221,0.0,0.0,0.0,4,7,8,4,11.808821212646512
372,4.795790545596741,3,3.9318256327243257,8.878497403738631,1,1,3,3,0,4,0,20,2,2,4,2,6,5,0,0,1,1,9,10,2,0.0,3,4,1,2,4,3,0,6.436150368369428,3,4.804021044733257,0.0,6.61338421837956,1,4,1,4,6.6240652277998935,0.0,0.0,6.6240652277998935,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1,0,3,1,264,5,5,2,5.869296913133774,0.0,0.0,0.0,4.51085950651685,2,2,8,4,11.736077016252437
373,3.044522437723423,3,4.382026634673881,9.271905727634337,1,1,3,3,0,4,0,12,2,2,0,2,5,6,2,2,1,1,8,8,2,0.0,3,4,2,4,4,3,1,6.061456918928017,3,5.198497031265826,0.0,6.411818267709897,1,4,1,4,7.1853870155804165,0.0,0.0,7.1853870155804165,1,0.0,1,0,3,0.6931471805599453,3,5,3,0,3,1,2,3,1,270,5,5,2,4.204692619390966,0.0,0.0,0.0,0.0,1,11,8,4,11.719947764402807
374,4.110873864173311,3,4.189654742026425,9.012011377036412,1,1,3,3,0,4,0,5,2,2,0,5,7,5,0,0,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.742880635791903,6.742880635791903,1,0,1,4,6.742880635791903,6.9865664594064265,0.0,7.564757012905729,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,0,0,2,434,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,4,7,8,4,12.299112067295642
375,3.4339872044851463,3,4.2633832685897595,9.212438170058329,1,1,0,2,0,4,2,7,2,2,0,2,1,1,3,3,1,1,13,14,2,0.0,1,1,0,1,3,1,1,5.860786223465865,6,0.0,5.811140992976701,6.52795791762255,1,2,0,0,6.807934943699926,0.0,0.0,6.807934943699926,1,0.0,0,1,1,0.6931471805599453,1,4,0,0,3,6,3,1,0,0,3,3,2,0.0,0.0,0.0,0.0,0.0,4,3,8,4,11.0186455364637
376,4.454347296253507,3,4.060443010546419,9.087833697483386,1,1,0,3,0,1,0,5,2,2,0,6,5,5,0,0,1,1,12,13,2,0.0,2,4,2,2,4,0,2,5.700443573390687,6,0.0,6.35088571671474,6.769641976852503,1,0,1,4,6.818924065275521,0.0,0.0,6.818924065275521,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,0,3,2,576,5,5,2,0.0,0.0,0.0,0.0,0.0,4,7,8,4,11.904974309480183
377,4.110873864173311,1,4.634728988229636,9.318656515459642,1,1,0,3,0,0,0,21,2,2,0,5,8,5,0,0,1,1,5,5,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,7.365812837209472,7.365812837209472,1,0,1,4,7.365812837209472,6.787844982309579,0.0,7.810758116529357,0,0.0,3,0,4,0.6931471805599453,2,8,6,1,2,1,0,2,2,610,5,5,2,5.075173815233827,5.3706380281276624,0.0,0.0,0.0,4,12,8,4,12.73670383776449
378,3.044522437723423,3,4.48863636973214,9.340929941679784,1,1,3,3,0,0,0,22,2,2,0,2,9,2,1,1,3,1,12,13,3,5.860786223465865,2,4,2,0,4,0,2,7.27655640271871,6,0.0,6.021023349349527,7.526717561352706,1,0,1,4,7.526717561352706,0.0,0.0,7.526717561352706,1,0.0,1,1,1,0.6931471805599453,0,8,6,1,0,1,1,0,3,834,5,5,2,4.736198448394496,0.0,0.0,0.0,0.0,4,6,6,5,12.885204569609956
379,4.110873864173311,3,4.110873864173311,9.002577922700276,1,1,0,3,0,4,0,8,6,2,0,5,6,5,0,0,1,1,12,13,1,2.833213344056216,3,4,2,2,4,3,6,0.0,6,0.0,6.890609120147166,6.890609120147166,1,0,1,4,6.915723448631314,6.677083461247136,0.0,7.496097345175956,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,0,0,2,463,5,5,2,4.61512051684126,4.1588830833596715,0.0,0.0,0.0,4,6,8,4,12.095146671399466
380,3.9318256327243257,3,3.9318256327243257,8.517393171418904,1,2,3,3,0,4,0,18,2,2,0,0,5,6,3,3,1,1,3,14,2,0.0,3,4,0,4,4,3,3,5.389071729816501,6,0.0,6.695798917058491,6.934397209928558,1,4,1,4,6.934397209928558,6.501289670540389,0.0,7.433666540166168,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,2,5,3,3,1,308,5,5,2,0.0,0.0,5.493061443340548,0.0,0.0,4,5,8,4,11.751950239425476
381,3.044522437723423,1,4.110873864173311,8.881975184248867,1,2,3,3,0,4,0,21,2,2,0,2,7,5,1,1,1,1,12,13,2,0.0,2,4,2,2,1,3,6,0.0,6,0.0,7.165493475060845,7.165493475060845,1,0,1,4,7.171656822768514,0.0,0.0,7.171656822768514,1,0.0,2,0,2,0.6931471805599453,2,5,6,1,2,1,1,2,2,572,5,5,2,5.37989735354046,4.804021044733257,0.0,0.0,0.0,4,8,6,5,12.142871895843887
382,4.110873864173311,3,4.382026634673881,9.13194630454817,1,1,0,3,0,4,0,5,2,2,0,5,7,5,1,1,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,6.84587987526405,6.84587987526405,1,0,1,4,6.84587987526405,6.755768921984255,0.0,7.494430215031565,0,0.0,2,1,3,0.6931471805599453,2,8,6,0,3,1,1,2,2,639,5,5,2,4.976733742420574,3.9889840465642745,0.0,0.0,0.0,4,4,8,4,12.271396795480596
383,3.828641396489095,2,4.110873864173311,9.105090961257085,1,1,3,3,0,0,0,20,2,2,0,1,6,3,3,3,1,1,13,14,2,0.0,3,4,0,1,0,3,6,0.0,6,0.0,6.665683717782408,6.665683717782408,1,4,0,0,6.665683717782408,0.0,0.0,6.665683717782408,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,3,3,2,360,1,1,0,0.0,0.0,4.5217885770490405,0.0,0.0,4,10,8,4,11.23850177707664
384,4.110873864173311,3,4.2633832685897595,10.880082855015793,1,1,1,2,0,0,1,4,1,2,0,5,6,5,0,0,1,1,6,6,2,0.0,2,4,2,2,4,0,2,6.893656354602635,6,0.0,6.39024066706535,7.365812837209472,1,0,1,4,6.984716320118266,6.774223886357614,0.0,7.577633832602728,1,0.0,2,1,3,0.6931471805599453,2,9,6,2,1,1,0,0,2,501,5,5,2,5.37989735354046,5.44673737166631,0.0,0.0,0.0,4,6,8,4,12.388398368982115
385,4.795790545596741,3,3.784189633918261,8.065579427282092,1,1,3,3,0,4,0,0,2,2,4,2,8,5,0,0,1,1,12,13,1,2.833213344056216,2,4,2,2,4,3,2,3.2188758248682006,6,0.0,7.117205503164344,7.136483208590247,1,0,1,4,7.146772179452637,0.0,0.0,7.146772179452637,0,0.0,2,0,2,0.6931471805599453,2,6,6,1,5,1,0,0,2,430,5,5,2,4.990432586778736,3.044522437723423,0.0,0.0,4.976733742420574,4,4,8,4,12.165255859329688
386,3.9318256327243257,3,4.07753744390572,9.037295651962438,1,1,3,3,0,2,0,7,1,2,0,0,5,3,3,0,2,1,13,13,2,0.0,3,1,2,4,4,3,6,0.0,6,0.0,6.490723534502507,6.490723534502507,1,4,1,4,6.490723534502507,6.267200548541362,0.0,7.077498053569231,0,0.0,1,0,5,0.6931471805599453,3,8,6,0,3,6,3,1,0,0,3,3,0,0.0,5.0238805208462765,0.0,0.0,0.0,4,5,8,1,11.302216779257382
387,4.394449154672439,3,4.290459441148391,8.881975184248867,1,1,3,3,0,4,0,7,2,2,0,7,6,6,2,2,3,1,8,8,1,5.545177444479562,3,4,1,4,4,0,0,6.448889394146858,6,0.0,6.018593214496234,6.948897222313312,1,0,1,4,7.026426808699636,0.0,0.0,7.026426808699636,1,0.0,1,0,3,0.6931471805599453,3,6,6,1,1,5,2,3,1,352,5,5,2,5.6937321388027,0.0,0.0,0.0,0.0,1,10,8,0,11.736077016252437
388,3.044522437723423,3,4.543294782270004,9.146654820290049,1,1,0,3,0,1,0,5,2,2,0,2,7,5,0,0,1,1,12,13,1,4.836281906951478,2,4,2,2,4,3,6,0.0,6,0.0,7.292337176173877,7.292337176173877,1,0,1,4,7.299797366758161,0.0,0.0,7.299797366758161,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,0,2,2,577,5,5,2,4.795790545596741,3.258096538021482,0.0,0.0,0.0,4,7,8,4,12.160033942617156
389,4.110873864173311,3,4.574710978503383,9.431481920619719,1,1,3,3,0,4,0,16,2,2,0,5,10,5,1,1,1,1,12,13,3,5.60947179518496,0,4,2,0,4,0,2,7.155396301896734,6,0.0,5.998936561946683,7.428333194190806,1,0,1,4,7.463363045520021,6.3818160174060985,0.0,7.75491027202143,1,0.0,2,1,3,0.6931471805599453,0,9,6,1,0,3,1,0,3,846,5,5,2,5.2832037287379885,4.90527477843843,0.0,0.0,0.0,4,8,6,5,12.962196972666593
390,3.9318256327243257,3,3.9318256327243257,9.036701015565063,1,0,3,3,0,4,0,7,2,2,0,0,5,8,3,3,1,1,8,8,2,0.0,3,4,0,4,1,3,5,5.488937726156687,1,5.971261839790462,5.438079308923196,6.759255270663693,1,0,1,4,6.8690144506657065,6.008813185442595,0.0,7.221105098182496,1,0.0,1,0,4,0.6931471805599453,3,7,6,0,3,5,2,3,1,384,5,5,2,0.0,4.875197323201151,4.727387818712341,0.0,0.0,2,4,8,4,11.686887175419702
391,4.110873864173311,3,4.276666119016055,9.41001056710475,1,1,0,3,0,1,0,11,2,2,0,5,6,5,0,0,1,1,12,13,2,0.0,3,4,2,0,4,3,0,6.53813982376767,6,0.0,4.74493212836325,6.690842277418564,1,0,1,4,6.690842277418564,7.05444965813294,0.0,7.581719640125308,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,3,0,0,2,560,5,5,2,4.836281906951478,5.262690188904886,0.0,0.0,0.0,4,6,8,4,12.278397958261774
392,3.044522437723423,3,4.2633832685897595,9.028818495352793,1,1,0,3,0,4,0,12,2,2,0,2,5,7,2,2,1,1,8,8,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,4,6.78332520060396,0.0,0.0,6.78332520060396,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,2,2,1,294,5,5,2,0.0,0.0,0.0,0.0,0.0,2,7,8,4,11.575909653758895
393,3.4339872044851463,3,4.2633832685897595,8.915566545710645,1,1,3,3,0,0,0,3,1,2,0,2,4,5,3,3,1,1,14,15,2,0.0,3,4,1,4,4,3,5,5.58724865840025,6,0.0,6.259581464064923,6.670766320845874,1,4,1,0,6.670766320845874,0.0,0.0,6.670766320845874,0,0.0,1,0,2,0.6931471805599453,3,4,6,2,5,6,3,1,0,0,3,3,2,0.0,0.0,0.0,0.0,0.0,1,4,8,0,11.51293546492023
394,3.9318256327243257,3,4.110873864173311,9.2237500588861,1,1,3,3,0,4,0,17,2,2,0,0,5,6,3,3,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.601230118728877,6.601230118728877,1,2,1,0,6.601230118728877,5.703782474656201,0.0,6.942156705699469,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,3,3,1,240,5,5,2,0.0,3.6888794541139363,0.0,0.0,0.0,4,7,8,4,11.599112335481124
395,3.044522437723423,3,4.23410650459726,9.166597449028265,1,1,3,3,0,4,0,7,2,2,0,2,5,6,2,2,1,1,13,14,2,0.0,3,4,1,4,4,0,1,6.606650186198215,6,0.0,6.0063531596017325,7.0431599159883405,1,4,1,4,7.0431599159883405,0.0,0.0,7.0431599159883405,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,2,3,1,596,5,5,2,3.8066624897703196,0.0,0.0,0.0,0.0,4,6,8,4,11.767575435251748
396,3.044522437723423,3,4.110873864173311,8.881975184248867,1,1,3,2,0,4,0,5,2,2,0,2,5,5,2,2,3,1,8,8,2,0.0,3,4,1,4,4,0,5,6.656726524178391,6,0.0,4.770684624465665,6.796823718274855,1,4,1,4,6.796823718274855,0.0,0.0,6.796823718274855,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,5,0,2,2,600,5,5,2,5.375278407684165,0.0,0.0,0.0,0.0,4,9,8,4,11.719947764402807
397,4.110873864173311,3,4.248495242049359,8.934718614016768,1,1,3,3,0,4,0,12,4,2,0,5,5,5,2,2,1,1,12,13,1,5.666426688112432,3,4,1,4,4,3,0,6.293419278846481,6,0.0,5.783825182329737,6.762729506931879,1,4,1,4,6.776506992372183,6.842683282238422,0.0,7.502738210754851,0,0.0,2,0,4,0.6931471805599453,3,8,6,1,5,1,2,2,1,264,5,5,2,0.0,5.1298987149230735,0.0,0.0,0.0,4,7,8,4,12.040614105490253
398,3.4339872044851463,4,4.110873864173311,9.101417964751995,1,1,3,3,0,0,0,9,2,2,0,2,5,2,3,3,1,1,8,8,2,0.0,3,1,0,1,3,3,6,0.0,6,0.0,6.8690144506657065,6.8690144506657065,1,2,1,3,6.982862751468942,0.0,0.0,6.982862751468942,0,0.0,1,0,2,0.6931471805599453,3,6,1,0,3,5,3,3,1,338,4,4,0,0.0,0.0,0.0,0.0,0.0,4,11,8,0,11.112462823634855
